#Sequence ID	name	date	latlon	primer	latitude	longitude	sample_number	location	type	country	locality	note	address	altitude	contact	university	sample_date	sex	yearmonth	method	sample	bin_id	sample_processing	Description	site	source	volunteer	sampletype	sampleid	notes	lat_lon
Unknown|00000000|Unknown|3003	SRA Sample SRR3160439 987																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7017	SRA Sample ERR719414 2																			haplotype called by gretel version 0.0.8											
Jyvaskyla|20040503|Finland|1	SRA Sample SRR2298559 1	20040503	61.92411,25.748151		61.92411	25.748151				Finland	Jyvaskyla									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3785	SRA Sample ERR1137614 86																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5952	SRA Sample SRR1461948 2																			haplotype called by gretel version 0.0.8											
Singapore|20101007|Singapore|2	SRA Sample SRR1025216 2	20101007	1.352083,103.819836		1.352083	103.819836				Singapore	Singapore									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1265	SRA Sample SRR1437814 10																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3575	SRA Sample SRR1804611 101																			haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|140	SRA Sample SRR3160438 140	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Division_No_18|20101001|Canada|88	SRA Sample SRR1554402 40	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2121	SRA Sample SRR3160439 105																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|221	SRA Sample SRR1491016 21																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1386	SRA Sample SRR1564310 1																			haplotype called by gretel version 0.0.8											
Shanghai|20160320|China|18	Quan Clone 18 PrimerC 20160320	20160320	31.34,121.51	C	31.34	121.51	18	Shanghai, China	WWTP	China	Shanghai				Zhe-Xue Quan	Fundan University															
Unknown|00000000|Unknown|3264	SRA Sample SRR3160439 1248																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7217	SRA Sample SRR1803358 185																			haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|274	SRA Sample ERR321621 11	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4877	SRA Sample ERR732924 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7229	SRA Sample SRR1803358 197																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5834	SRA Sample SRR1437716 1																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|30	SRA Sample ERR1190555 4	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7468	SRA Sample ERR480711 1																			haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|90	SRA Sample SRR3160438 90	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Unknown|00000000|Unknown|4273	SRA Sample SRR1805011 191																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5839	SRA Sample SRR2222811 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3013	SRA Sample SRR3160439 997																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|356	SRA Sample SRR038746 16																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3160	SRA Sample SRR3160439 1144																			haplotype called by gretel version 0.0.8											
Kuala_Lumpur|20160204|Malaysia|1	54.Malaysia.Kuala_Lumpur.04-02-2016	20160204	3.139003,101.686855		3.139003	101.686855				Malaysia	Kuala_Lumpur																			crAssphage_C 1-1238 (100%) aligns to NODE_475_length_21871_cov_40.2466 14500-15737 with 94.103% identity	
Unknown|00000000|Unknown|2447	SRA Sample SRR3160439 431																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6200	SRA Sample SRR2565536 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6863	SRA Sample SRR2155395 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2966	SRA Sample SRR3160439 950																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3047	SRA Sample SRR3160439 1031																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|633	SRA Sample ERR732912 46																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4658	SRA Sample SRR1805011 576																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2663	SRA Sample SRR3160439 647																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6517	SRA Sample ERR1136664 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|531	SRA Sample ERR260168 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|857	SRA Sample SRR3993036 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7297	SRA Sample SRR1803358 265																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|934	SRA Sample SRR4408002 64																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5994	SRA Sample SRR537787 1																			haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|73	SRA Sample SRR1554402 25	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3631	SRA Sample SRR1804611 157																			haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|21	SRA Sample SRR3160438 21	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Unknown|00000000|Unknown|3497	SRA Sample SRR1804611 23																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2847	SRA Sample SRR3160439 831																			haplotype called by gretel version 0.0.8											
Zhongshan_Shi|20110101|China|17	SRA Sample SRR1535306 17	20110101	22.55,113.24		22.55	113.24				China	Zhongshan Shi									haplotype called by gretel version 0.0.8											22.55 N 113.24 E
Unknown|00000000|Unknown|3950	SRA Sample SRR041654 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3162	SRA Sample SRR3160439 1146																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3327	SRA Sample SRR3160439 1311																			haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|16	SRA Sample ERR209824 1	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6685	SRA Sample ERR710428 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5720	SRA Sample SRR1437790 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5361	SRA Sample SRR3713842 14																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4367	SRA Sample SRR1805011 285																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3299	SRA Sample SRR3160439 1283																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3388	SRA Sample SRR1490890 8																			haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|238	SRA Sample ERR321202 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6564	SRA Sample ERR1190967 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2628	SRA Sample SRR3160439 612																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1587	SRA Sample SRR061112 18																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|62	SRA Sample ERR589821 13	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6406	SRA Sample SRR528103 13																			haplotype called by gretel version 0.0.8											
Zhongshan_Shi|20110101|China|26	SRA Sample SRR1535306 26	20110101	22.55,113.24		22.55	113.24				China	Zhongshan Shi									haplotype called by gretel version 0.0.8											22.55 N 113.24 E
Unknown|00000000|Unknown|1480	SRA Sample ERR479520 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1585	SRA Sample SRR061112 16																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5289	SRA Sample SRR1462072 9																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7252	SRA Sample SRR1803358 220																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4281	SRA Sample SRR1805011 199																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2106	SRA Sample SRR3160439 90																			haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|66	SRA Sample SRR1554402 18	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6208	SRA Sample ERR719533 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5316	SRA Sample SRR1565462 10																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1963	SRA Sample SRR063581 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6633	SRA Sample SRR528271 6																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|79	SRA Sample ERR1190584 5	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6430	SRA Sample ERR1513004 4																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|649	SRA Sample ERR720122 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2609	SRA Sample SRR3160439 593																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6073	SRA Sample ERR1305907 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1775	SRA Sample ERR912039 26																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3923	SRA Sample ERR719075 2																			haplotype called by gretel version 0.0.8											
Courtaboeuf_Cedex|20050101|France|10	SRA Sample ERR479396 5	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|557	SRA Sample ERR209192 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2302	SRA Sample SRR3160439 286																			haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|132	SRA Sample SRR3160438 132	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Unknown|00000000|Unknown|7456	SRA Sample SRR1484191 1																			haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|169	SRA Sample ERR525890 26	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3735	SRA Sample ERR1137614 36																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|86	SRA Sample ERR1018235 14	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3473	SRA Sample SRR043434 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|214	SRA Sample SRR1491016 14																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4503	SRA Sample SRR1805011 421																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|128	SRA Sample ERR1018191 4	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1482	SRA Sample SRR1490973 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|768	SRA Sample SRR528008 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7230	SRA Sample SRR1803358 198																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4634	SRA Sample SRR1805011 552																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7405	SRA Sample SRR1803358 373																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6666	SRA Sample SRR2175780 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6011	SRA Sample ERR479236 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7471	SRA Sample ERR1136978 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4925	SRA Sample ERR719169 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4302	SRA Sample SRR1805011 220																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4594	SRA Sample SRR1805011 512																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3563	SRA Sample SRR1804611 89																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2748	SRA Sample SRR3160439 732																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4539	SRA Sample SRR1805011 457																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6727	SRA Sample DRR042597 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3195	SRA Sample SRR3160439 1179																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6667	SRA Sample SRR2175780 4																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1613	SRA Sample SRR2725846 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6813	SRA Sample ERR688570 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6921	SRA Sample SRR4408198 5																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1720	SRA Sample SRR1804534 4																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|848	SRA Sample SRR528386 4																			haplotype called by gretel version 0.0.8											
Montreal|20100416|Canada|2	SRA Sample SRR2566059 2	20100416	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Unknown|00000000|Unknown|6759	SRA Sample SRR341639 9																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1759	SRA Sample ERR912039 10																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3310	SRA Sample SRR3160439 1294																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3369	SRA Sample SRR1804843 3																			haplotype called by gretel version 0.0.8											
Zhuhai_Shi|20140401|Hong_Kong|17	SRA Sample SRR2043641 15	20140401	22.15,114.10		22.15	114.10				Hong Kong	Zhuhai Shi									haplotype called by gretel version 0.0.8											22.15 N 114.10 E
Unknown|00000000|Unknown|1278	SRA Sample SRR1437814 23																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1851	SRA Sample SRR073435 6																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1735	SRA Sample ERR209391 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|855	SRA Sample SRR4408025 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3740	SRA Sample ERR1137614 41																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5728	SRA Sample SRR1215983 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1610	SRA Sample SRR063900 4																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4885	SRA Sample SRR585747 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6892	SRA Sample ERR1305888 29																			haplotype called by gretel version 0.0.8											
Oswiecim|20160303|Poland|1	Decewicz Dziewit Primer C Oswiecim 20160303	20160303	50.038062,19.321854	C	50.038062	19.321854				Poland	Oswiecim		Municipal and Industrial Wastewater Treatment Plant, Nadwislanska 46, 32-642 Oswiecim, Poland		Lukasz Dziewit	University of Warsaw															
Unknown|00000000|Unknown|957	SRA Sample SRR4408002 87																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7475	SRA Sample ERR688511 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4949	SRA Sample ERR414268 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|757	SRA Sample SRR528532 4																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1330	SRA Sample ERR209724 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1572	SRA Sample SRR061112 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4392	SRA Sample SRR1805011 310																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7374	SRA Sample SRR1803358 342																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6074	SRA Sample ERR1305907 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2810	SRA Sample SRR3160439 794																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5360	SRA Sample SRR3713842 13																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5514	SRA Sample ERR636403 1																			haplotype called by gretel version 0.0.8											
Ghan|20120101|Australia|7	SRA Sample ERR505085 5	20120101	-25.274398,133.775136		-25.274398	133.775136				Australia	Ghan									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2364	SRA Sample SRR3160439 348																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6347	SRA Sample SRR203317 33																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3481	SRA Sample SRR1804611 7																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|458	SRA Sample SRR528148 4																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|196	SRA Sample SRR1491454 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1763	SRA Sample ERR912039 14																			haplotype called by gretel version 0.0.8											
Zhongshan_Shi|20110101|China|33	SRA Sample SRR1535306 33	20110101	22.55,113.24		22.55	113.24				China	Zhongshan Shi									haplotype called by gretel version 0.0.8											22.55 N 113.24 E
Unknown|00000000|Unknown|58	SRA Sample SRR1437802 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6537	SRA Sample SRR2674234 9																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6718	SRA Sample SRR1196448 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4687	SRA Sample SRR1805011 605																			haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|24	SRA Sample SRR1554403 24	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4421	SRA Sample SRR1805011 339																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3056	SRA Sample SRR3160439 1040																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4816	SRA Sample SRR1461917 22																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5430	SRA Sample SRR1197538 24																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|109	SRA Sample SRR029690 2																			haplotype called by gretel version 0.0.8											
Galway|20160210|Ireland|1	69.Ireland.Galway.10-02-2016	20160210	53.270668,-9.0567905		53.270668	-9.0567905				Ireland	Galway																			crAssphage_C 1-1238 (100%) aligns to NODE_612_length_21371_cov_76.7903 6873-5636 with 97.173% identity	
Unknown|00000000|Unknown|610	SRA Sample ERR732912 23																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5367	SRA Sample SRR413585 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3456	SRA Sample SRR4481706 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7295	SRA Sample SRR1803358 263																			haplotype called by gretel version 0.0.8											
Zerdab|20050203|Azerbaijan|1	Cinek lab sample 356 C 20050203	20050203	40.143105,47.576927	C	40.143105	47.576927				Azerbaijan	Zerdab	Assembly of 4 reads: 356_C_intR.ab1 (reversed), 356_C_f.ab1, 356_C_r.ab1 (reversed), 356_C_intF.ab1			Ondrej Cinek	Univerzita Karlova		f													
Unknown|00000000|Unknown|1519	SRA Sample SRR1461913 24																			haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|25	SRA Sample SRR3160438 25	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Unknown|00000000|Unknown|2155	SRA Sample SRR3160439 139																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4934	SRA Sample SRR059461 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3260	SRA Sample SRR3160439 1244																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3163	SRA Sample SRR3160439 1147																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3227	SRA Sample SRR3160439 1211																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5326	SRA Sample SRR1565462 20																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7165	SRA Sample SRR1803358 133																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2015	SRA Sample SRR059886 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1617	SRA Sample ERR1137380 1																			haplotype called by gretel version 0.0.8											
Montreal|20091117|Canada|2	SRA Sample SRR2566037 2	20091117	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Unknown|00000000|Unknown|5888	SRA Sample SRR527935 1																			haplotype called by gretel version 0.0.8											
Carlsbad|20151012|USA|1	Edwards Primer C Site 3 20151012	20151012	33.116202,-117.321597	C	33.116202	-117.321597				USA	Carlsbad		Encina Wastewater Authority, 6200 Avenida Encinas, Carlsbad, CA 92011		Rob Edwards	San Diego State University															
Unknown|00000000|Unknown|6195	SRA Sample SRR1462672 30																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6371	SRA Sample SRR061934 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6788	SRA Sample SRR1438054 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|612	SRA Sample ERR732912 25																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4171	SRA Sample SRR1805011 89																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|60	SRA Sample ERR589821 11	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3816	SRA Sample SRR4236648 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1560	SRA Sample SRR1952575 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1862	SRA Sample SRR1031731 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6302	SRA Sample SRR3582177 8																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5056	SRA Sample SRR3713840 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|444	SRA Sample ERR1297807 6																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1608	SRA Sample SRR063900 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1593	SRA Sample SRR2189943 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6602	SRA Sample ERR1137399 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5203	SRA Sample SRR3993046 1																			haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|280	SRA Sample ERR321621 17	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Blacksburg|20141027|USA|1	Daycare study sample AP-DNA-11	20141027	37.2284, -80.4234		37.2284	-80.4234				USA	Blacksburg		Virginia Polytechnic Institute, Blacksburg, VA 24061, USA							haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4748	SRA Sample SRR1805011 666																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2551	SRA Sample SRR3160439 535																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4336	SRA Sample SRR1805011 254																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5748	SRA Sample SRR413684 18																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2760	SRA Sample SRR3160439 744																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7373	SRA Sample SRR1803358 341																			haplotype called by gretel version 0.0.8											
Houston|20130101|USA|24	SRA Sample SRR4032470 12	20130101	29.77152983140313,-95.2212444414063		29.77152983140313	-95.2212444414063				USA	Houston									haplotype called by gretel version 0.0.8											29.77152983140313 N 95.22124444140628 W
Evrange|20121019|Luxembourg|1	SRA Sample SRR3313063 1	20121019	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
