#Sequence ID	name	date	latlon	primer	latitude	longitude	sample_number	location	type	country	locality	note	address	altitude	contact	university	sample_date	sex	yearmonth	method	sample	bin_id	sample_processing	Description	site	source	volunteer	sampletype	sampleid	notes	lat_lon
Unknown|00000000|Unknown|5420	SRA Sample SRR1805011 562																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4283	SRA Sample SRR3160439 1334																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3607	SRA Sample SRR3160439 658																			haplotype called by gretel version 0.0.8											
Bogota|20160412|Colombia|1	Maria Reyes Primer B 20160412	20160412	4.6500014,-74.0589398	B	4.6500014	-74.0589398				Colombia	Bogota		CorpoGen, Cra. 5 #66A-34, Bogota, Colombia 		Alejandro Reyes	Universidad de los Andes					1										
Unknown|00000000|Unknown|5318	SRA Sample SRR1805011 460																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2408	SRA Sample ERR912039 6																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5621	SRA Sample SRR4236666 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1725	SRA Sample SRR4408002 590																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4916	SRA Sample SRR1805011 58																			haplotype called by gretel version 0.0.8											
Pilsen|20151201|Czech_Republic|3	Cinek primer B sample 1 20151201	20151201	49.7477831,13.3783489	B	49.7477831	13.3783489	456	Ceske Budejovice	pre-sewage treatment plant	Czech_Republic	Pilsen				Ondrej Cinek	Univerzita Karlova															
Unknown|00000000|Unknown|7283	SRA Sample DRR042423 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7646	SRA Sample SRR1803358 13																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|522	SRA Sample ERR1514428 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5608	SRA Sample SRR059461 8																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6482	SRA Sample SRR2250849 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2711	SRA Sample SRR346703 113																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2668	SRA Sample SRR346703 70																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2832	SRA Sample SRR346703 234																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1003	SRA Sample SRR1196459 61																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1877	SRA Sample SRR4408002 742																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|203	SRA Sample ERR1018206 157	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3466	SRA Sample SRR3160439 517																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3713	SRA Sample SRR3160439 764																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|590	SRA Sample SRR1564188 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5844	SRA Sample SRR528435 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2241	SRA Sample SRR4305224 32																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5085	SRA Sample SRR1805011 227																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3708	SRA Sample SRR3160439 759																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6086	SRA Sample ERR636403 10																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1351	SRA Sample SRR4408002 216																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5559	SRA Sample SRR4305476 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|8234	SRA Sample SRR1803358 601																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|662	SRA Sample SRR497654 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5807	SRA Sample SRR1461888 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6231	SRA Sample ERR719651 1																			haplotype called by gretel version 0.0.8											
Escondido|20160601|USA|1	Escondido Primer B Site 1 20160601	20160601	33.105788,-117.114064	B	33.105788	-117.114064				USA	Escondido		Water Quality Testing, 1521 S. Hale Avenue Escondido, CA 92029, USA		Rob Edwards	San Diego State University			201606						1						
Unknown|00000000|Unknown|3920	SRA Sample SRR3160439 971																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5211	SRA Sample SRR1805011 353																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3068	SRA Sample SRR3160439 119																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1357	SRA Sample SRR4408002 222																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3241	SRA Sample SRR3160439 292																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|297	SRA Sample SRR341602 174																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6996	SRA Sample SRR1491566 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7373	SRA Sample SRR341639 87																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1162	SRA Sample SRR4408002 27																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|311	SRA Sample ERR1018206 265	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5695	SRA Sample SRR1215661 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6368	SRA Sample SRR1952598 4																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7065	SRA Sample SRR2674234 1																			haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|32	SRA Sample SRR4074260 26	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2604	SRA Sample SRR346703 6																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|91	SRA Sample SRR1196452 5																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3590	SRA Sample SRR3160439 641																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1610	SRA Sample SRR4408002 475																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7691	SRA Sample SRR1803358 58																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1123	SRA Sample ERR719185 3																			haplotype called by gretel version 0.0.8											
Seattle_WA|20160201|USA|1	74a.USA.Seattle_WA.01-02-2016	20160201	47.6062095,-122.3320708		47.6062095	-122.3320708				USA	Seattle_WA																			crAssphage_B 1-1354 (100%) aligns to NODE_482_length_21475_cov_63.8095 4392-5745 with 98.744% identity	
Unknown|00000000|Unknown|1281	SRA Sample SRR4408002 146																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|263	SRA Sample ERR1018206 217	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|319	SRA Sample ERR1018206 273	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4051	SRA Sample SRR3160439 1102																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6606	SRA Sample ERR209769 6																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1378	SRA Sample SRR4408002 243																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3176	SRA Sample SRR3160439 227																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4961	SRA Sample SRR1805011 103																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7547	SRA Sample ERR1305888 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2318	SRA Sample SRR1196463 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5508	SRA Sample SRR1461917 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3162	SRA Sample SRR3160439 213																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6430	SRA Sample ERR748134 1																			haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|72	SRA Sample SRR3160438 72	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Unknown|00000000|Unknown|6885	SRA Sample SRR061934 97																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4497	SRA Sample SRR1804611 98																			haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|7	SRA Sample SRR1554403 7	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6533	SRA Sample ERR209862 51																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|8123	SRA Sample SRR1803358 490																			haplotype called by gretel version 0.0.8											
Montreal|20101118|Canada|50	SRA Sample SRR2565925 50	20101118	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Unknown|00000000|Unknown|5506	SRA Sample SRR528358 1																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|169	SRA Sample ERR1018206 123	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7169	SRA Sample SRR528230 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5805	SRA Sample ERR414467 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7732	SRA Sample SRR1803358 99																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2719	SRA Sample SRR346703 121																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|442	SRA Sample ERR1018206 396	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7949	SRA Sample SRR1803358 316																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|339	SRA Sample ERR1018206 293	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5693	SRA Sample ERR1301779 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6699	SRA Sample SRR528263 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7126	SRA Sample ERR748154 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|680	SRA Sample ERR719187 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|357	SRA Sample SRR341602 234																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6140	SRA Sample SRR059331 27																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6386	SRA Sample SRR346668 9																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4892	SRA Sample SRR1805011 34																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6962	SRA Sample SRR1197611 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3659	SRA Sample SRR3160439 710																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5206	SRA Sample SRR1805011 348																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3177	SRA Sample SRR3160439 228																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1564	SRA Sample SRR4408002 429																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|570	SRA Sample SRR2155323 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|157	SRA Sample SRR341602 34																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4900	SRA Sample SRR1805011 42																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4205	SRA Sample SRR3160439 1256																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|361	SRA Sample ERR1018206 315	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2430	SRA Sample ERR912039 28																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5502	SRA Sample SRR1462092 4																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2954	SRA Sample SRR3160439 5																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3011	SRA Sample SRR3160439 62																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7639	SRA Sample SRR1803358 6																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5536	SRA Sample ERR719202 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1324	SRA Sample SRR4408002 189																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|184	SRA Sample ERR1018206 138	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2895	SRA Sample SRR346703 297																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1222	SRA Sample SRR4408002 87																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4557	SRA Sample ERR1137448 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2793	SRA Sample SRR346703 195																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3856	SRA Sample SRR3160439 907																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5075	SRA Sample SRR1805011 217																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2477	SRA Sample ERR1297697 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4367	SRA Sample ERR720125 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|537	SRA Sample SRR1212695 6																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2979	SRA Sample SRR3160439 30																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5503	SRA Sample SRR1462092 5																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1424	SRA Sample SRR4408002 289																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6275	SRA Sample ERR1297815 5																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2629	SRA Sample SRR346703 31																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|654	SRA Sample ERR1018244 4	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|661	SRA Sample ERR589509 5	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|8306	SRA Sample SRR061149 15																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5175	SRA Sample SRR1805011 317																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6214	SRA Sample SRR4305255 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|267	SRA Sample SRR341602 144																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7344	SRA Sample SRR341639 58																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|382	SRA Sample ERR1018206 336	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3568	SRA Sample SRR3160439 619																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3765	SRA Sample SRR3160439 816																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7913	SRA Sample SRR1803358 280																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7628	SRA Sample SRR061330 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2705	SRA Sample SRR346703 107																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7262	SRA Sample ERR878269 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7634	SRA Sample SRR1803358 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|8199	SRA Sample SRR1803358 566																			haplotype called by gretel version 0.0.8											
Zhuhai_Shi|20140401|Hong_Kong|1	SRA Sample SRR2043641 1	20140401	22.15,114.10		22.15	114.10				Hong Kong	Zhuhai Shi									haplotype called by gretel version 0.0.8											22.15 N 114.10 E
Unknown|00000000|Unknown|4372	SRA Sample SRR4481706 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1396	SRA Sample SRR4408002 261																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6402	SRA Sample SRR346668 25																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6603	SRA Sample ERR209769 3																			haplotype called by gretel version 0.0.8											
Oswiecim|20160126|Poland|2	Decewicz Dziewit Primer B Oswiecim 20160126	20160126	50.038062,19.321854	B	50.038062	19.321854				Poland	Oswiecim		Municipal and Industrial Wastewater Treatment Plant, Nadwislanska 46, 32-642 Oswiecim, Poland		Lukasz Dziewit	University of Warsaw															
Unknown|00000000|Unknown|6784	SRA Sample SRR528385 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6009	SRA Sample SRR1197538 31																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3519	SRA Sample SRR3160439 570																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7867	SRA Sample SRR1803358 234																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5804	SRA Sample ERR414467 1																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|116	SRA Sample ERR1018206 70	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Courtaboeuf_Cedex|20050101|France|7	SRA Sample ERR479366 1	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2001	SRA Sample SRR1564310 6																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1200	SRA Sample SRR4408002 65																			haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|5	SRA Sample SRR3160438 5	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Unknown|00000000|Unknown|410	SRA Sample SRR341602 287																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4228	SRA Sample SRR3160439 1279																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7306	SRA Sample SRR341639 20																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4834	SRA Sample SRR1196445 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2494	SRA Sample SRR1916005 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|874	SRA Sample ERR1301664 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3179	SRA Sample SRR3160439 230																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|378	SRA Sample SRR341602 255																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5149	SRA Sample SRR1805011 291																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2730	SRA Sample SRR346703 132																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4192	SRA Sample SRR3160439 1243																			haplotype called by gretel version 0.0.8											
Montreal|20100416|Canada|1	SRA Sample SRR2566059 1	20100416	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Unknown|00000000|Unknown|5140	SRA Sample SRR1805011 282																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2128	SRA Sample SRR646449 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7097	SRA Sample ERR1305887 1																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|157	SRA Sample ERR1018206 111	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|479	SRA Sample ERR1018206 433	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4734	SRA Sample ERR1136622 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|948	SRA Sample SRR1196459 6																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|794	SRA Sample ERR1136666 2																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5297	SRA Sample SRR1805011 439																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5564	SRA Sample SRR533942 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|844	SRA Sample SRR3736987 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1257	SRA Sample SRR4408002 122																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1304	SRA Sample SRR4408002 169																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1835	SRA Sample SRR4408002 700																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6708	SRA Sample SRR041655 4																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3366	SRA Sample SRR3160439 417																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4523	SRA Sample SRR2193852 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5226	SRA Sample SRR1805011 368																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|495	SRA Sample SRR341602 372																			haplotype called by gretel version 0.0.8											
Baltimore|20140609|USA|8	SRA Sample SRR4435767 2	20140609	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Unknown|00000000|Unknown|2828	SRA Sample SRR346703 230																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5290	SRA Sample SRR1805011 432																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3300	SRA Sample SRR3160439 351																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6701	SRA Sample SRR1564891 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1813	SRA Sample SRR4408002 678																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6182	SRA Sample ERR1137629 14																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2423	SRA Sample ERR912039 21																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6312	SRA Sample SRR042027 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5061	SRA Sample SRR1805011 203																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1214	SRA Sample SRR4408002 79																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1853	SRA Sample SRR4408002 718																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6065	SRA Sample SRR4305433 1																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5335	SRA Sample SRR1805011 477																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1772	SRA Sample SRR4408002 637																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|90	SRA Sample ERR1018206 44	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|4971	SRA Sample SRR1805011 113																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|473	SRA Sample SRR341602 350																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|1721	SRA Sample SRR4408002 586																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3345	SRA Sample SRR3160439 396																			haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|383	SRA Sample ERR1018206 337	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|3756	SRA Sample SRR3160439 807																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|5176	SRA Sample SRR1805011 318																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|6809	SRA Sample SRR061934 21																			haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|87	SRA Sample ERR525967 6	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20090101|China|15	SRA Sample ERR504978 15	20090101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|2187	SRA Sample ERR260146 2																			haplotype called by gretel version 0.0.8											
Baltimore|20140607|USA|1	SRA Sample SRR4435801 1	20140607	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Unknown|00000000|Unknown|1128	SRA Sample SRR1804864 3																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7242	SRA Sample SRR1804273 7																			haplotype called by gretel version 0.0.8											
Unknown|00000000|Unknown|7218	SRA Sample ERR748035 2																			haplotype called by gretel version 0.0.8											
